"Something went wrong while getting the image url.","Coś poszło nie tak podczas pobierania adresu zdjęcia."
"Something went wrong while getting the requested content.","Coś się zepsuło podczas uzyskiwania żądanej zawartości."
"Something went wrong while importing table rates.","Coś się zepsuło podczas importowania tabeli cen."
"Something went wrong while mass-deleting dynamic blocks. Please review the action log and try again.","Coś poszło nie tak podczas hurtowego usuwania bloków dynamicznych. Przejrzyj dziennik akcji i spróbuj ponownie."
"Something went wrong while preparing the gift card.","Wystąpił błąd w trakcie tworzenia karty podarunkowej."
"Something went wrong while processing the request.","Coś się zepsuło podczas przetwarzania żądania."
"Something went wrong while processing your order.","Coś poszło nie tak podczas przetwarzania Twojego zamówienia."
"Something went wrong while processing your order. Please try again later.","Coś się poszło nie tak jak powinno podczas przetwarzania Twojego zamówienia. Prosimy spróbować ponownie później."
"Something went wrong while processing your order. Please try again.","Wystąpił błąd podczas przetwarzania zamówienia. Spróbuj ponownie."
"Something went wrong while processing.","Coś się zepsuło podczas przetwarzania."
"Something went wrong while putting your store into maintenance mode.","Coś się zepsuło podczas przechodzenia sklepu w tryb konserwacji."
"Something went wrong while removing products from the websites.","Coś się zepsuło podczas usuwania produktów ze strony internetowej."
"Something went wrong while removing the %1.","Coś się zepsuło podczas usuwania %1."
"Something went wrong while reordering this product.","Wystąpił problem podczas zmiany kolejności tego produktu."
"Something went wrong while resetting customer password.","Coś się zepsuło podczas resetowania hasła klienta."
"Something went wrong while saving file.","Coś się zepsuło podczas zapisywania."
"Something went wrong while saving the %1.","Coś się zepsuło podczas zapisywania %1."
"Something went wrong while saving the RMA item attribute.","Coś się zepsuło podczas zapisywania atrybutu element RMA."
"Something went wrong while saving the address.","Wystąpił błąd podczas zapisywania adresu."
"Something went wrong while saving the attribute set.","Coś się zepsuło podczas zapisywania cechy."
"Something went wrong while saving the attribute.","Coś się zepsuło podczas zapisywania cechy."
"Something went wrong while saving the block.","Coś poszło nie tak podczas zapisywania tego bloku"
"Something went wrong while saving the card.","Coś się zepsuło podczas zapisywania kart."
"Something went wrong while saving the category.","Nie udało się zapisać kategorii."
"Something went wrong while saving the customer.","Coś poszło nie tak podczas edycji klienta."
"Something went wrong while saving the file(s).","Coś się zepsuło podczas zapisywania plików."
"Something went wrong while saving the file.","Coś się zepsuło podczas zapisywania plików."
"Something went wrong while saving the gift message.","Coś się zepsuło podczas zapisywania wiadomości prezentowych."
"Something went wrong while saving the hierarchy.","Coś się zepsuło podczas kopiowania hierarchii."
"Something went wrong while saving the new password.","Coś poszło nie tak podczas zapisywania nowego hasła."
"Something went wrong while saving the page.","Coś się zepsuło podczas zapisywania strony."
"Something went wrong while saving the page. Please refresh the page and try again.","Wystąpił błąd podczas zapisywania strony. Odśwież stronę i spróbuj ponownie."
"Something went wrong while saving the rule data. Please review the error log.","Coś się zepsuło podczas zapisywania danych reguły. Przejrzyj logi błędów."
"Something went wrong while saving the search query.","Coś się zepsuło podczas zapisywania kolejki wyszukiwania."
"Something went wrong while saving this condition.","Coś się zepsuło podczas zapisywania tej konfiguracji."
"Something went wrong while saving this configuration:","Podczas zapisywania tej konfiguracji coś poszło nie tak:"
"Something went wrong while saving this event.","Coś się zepsuło podczas zapisywania tego wydarzenia."
"Something went wrong while saving this group.","Grupa nie została zapisana z powodu błędu."
"Something went wrong while saving this review.","Coś poszło nie tak, jak powinno, podczas zapisywania tej opinii."
"Something went wrong while saving this template.","Coś się zepsuło podczas zapisywania tego szablonu."
"Something went wrong while saving your billing preferences.","Wystąpił błąd podczas zapisywania preferencji rozliczeniowych."
"Something went wrong while saving your order comment. Please try again.","Wystąpił błąd podczas zapisywania komentarza do zamówienia. Spróbuj ponownie."
"Something went wrong while saving your payment preferences.","Wystąpił błąd podczas zapisywania preferencji płatności."
"Something went wrong while saving your shipping preferences.","Wystąpił błąd podczas zapisywania preferencji dostawy."
"Something went wrong while saving your subscription.","Coś się zepsuło podczas zapisywania twojej subskrypcji."
"Something went wrong while saving. Please review the error log.","Coś się zepsuło podczas zapisywania. Przejrzyj dziennik błędów."
"Something went wrong while sending %1 invitations.","Coś się zepsuło podczas wysyłania %1 zaproszeń."
"Something went wrong while sending %1 of %2 invitations.","Coś się zepsuło podczas wysyłania %1 z %2 zaproszeń."
"Something went wrong while sending an email to %1.","Coś się zepsuło podczas wysyłania wiadomości e-mail do %1."
"Something went wrong while sending email(s).","Coś poszło nie tak podczas wysyłania e-mail(s)"
"Something went wrong while sending invitations.","Coś się zepsuło podczas wysyłania zaproszeń."
"Something went wrong while sharing the gift registry.","Coś poszło nie tak podczas dzielenia się rejestrem prezentów."
"Something went wrong while trying to delete the category.","Kategoria nie została usunięta z powodu błędu."
"Something went wrong while trying to fetch the available shipping methods.","Wystąpił błąd podczas pobierania dostępnych metod dostawy."
"Something went wrong while trying to load the checkout.","Wystąpił błąd podczas ładowania procesu zamówienia."
"Something went wrong while unassigning the order.","Coś poszło nie tak podczas unieważnienia przypisywania zamówienia."
"Something went wrong while unsubscribing you.","Coś się zepsuło podczas wypisywania się."
"Something went wrong while updating the product(s) attributes.","Atrybuty produktów nie zostały zaktualizowane z powodu błędów."
"Something went wrong while updating the product(s) status.","Status produktu nie został zaktualizowany z powodu błędu."
"Something went wrong while updating the wrapping(s) status.","Coś się zepsuło podczas aktualizowania stanu pakowania."
"Something went wrong while updating these review(s).","Coś poszło nie tak, jak powinno, podczas aktualizacji tych opinii."
"Something went wrong while validating the VAT ID.","Coś się zepsuło podczas sprawdzania poprawności numeru VAT."
"Something went wrong while writing to the backup file ""%1"".","Coś się zepsuło podczas zapisywania pliku kopii zapasowej ""%1""."
"Something went wrong with the subscription.","Coś się zepsuło z subskrypcja."
"Something went wrong.","Coś poszło nie tak."
"Something went wrong. Please try again later.","Coś poszło nie tak. Proszę spróbować później."
"Something went wrong. Please try again.","Coś poszło nie tak. Proszę spróbować ponownie."
"Something went wrong: the paid amount doesn't match the order amount. Please correct this and try again.","Coś się zepsuło: wypłacona kwota nie pasuje do kwoty zamówienia. Popraw to i spróbuj ponownie."
"Sorry! You cannot delete this user: The user is the company admin.","Nie możesz usunąć tego użytkownika. Ten użytkownik jest administratorem firmy."
"Sorry, an unexpected error occurred","Przepraszamy, wystąpił nieoczekiwany błąd"
"Sorry, but a rate for the same website, customer group and direction or covering rate already exists.","Przepraszamy, ale stawka dla tej samej strony, grupy klientów i kierunku lub stawka obejmująca już istnieje."
"Sorry, but something went wrong","Przepraszamy, coś poszło nie tak"
"Sorry, but something went wrong.","Przepraszamy, coś poszło nie tak."
"Sorry, but something went wrong. Please contact PayPal customer service.","Przepraszamy, ale coś poszło nie tak. Proszę skontaktować się z obsługa klienta PayPal."
"Sorry, but something went wrong. Please contact the seller.","Przepraszamy, ale coś poszło nie tak. Proszę skontaktować się ze sprzedawcą."
"Sorry, but the administrator denied subscription for guests. Please <a href=""%1"">register</a>.","Niestety, administrator wyłączył subskrypcje dla gości. Prosimy <a href=""%1"">zarejestruj się</a>.""."
"Sorry, but the data is invalid or the file is not uploaded.","Przepraszamy, ale dane są nieprawidłowa, lub plik nie jest wgrany."
"Sorry, but this password has already been used. Please create another.","Przepraszamy, ale te hasło jest już używane przez Ciebie. Proszę utwórz inne."
"Sorry, but we can't deliver to the destination country with this shipping module.","Przepraszam, ale nie dostarczamy do wybranego kraju w tym module wysyłki."
"Sorry, but we can't find the new category you selected.","Przepraszam, ale nie możemy znaleźć nowych kategorii."
"Sorry, but we can't find the new parent category you selected.","Przepraszam, ale nie możemy znaleźć nowych kategorii nadrzędnych."
"Sorry, but we cannot read from or write to backup file ""%1"".","Przepraszam, ale my nie można odczytywać lub zapisać dane do pliku kopii zapasowej ""%1""."
"Sorry, guest checkout is not available.","Przepraszamy, opcja zamówienia jako Gość jest niedostępna."
"Sorry, no quotes are available for this order at this time","Przepraszamy, obecnie żadna metoda dostawy nie jest dostępna dla tego zamówienia"
"Sorry, no quotes are available for this order right now.","Przepraszamy, żadne oferty nie są dostępne dla tego zamówienia w tym momencie."
"Sorry, no quotes are available for this order.","Nie istnieje żaden koszyk przypisany do tego zamówienia."
"Sorry, something went wrong during product prices update. Please see log for details.","Przepraszam, coś poszło nie tak podczas aktualizacji ceny produktu. Proszę zajrzyj do dziennika błędów."
"Sorry, something went wrong.","Przepraszamy coś poszło nie tak."
"Sorry, something went wrong. Please try again later.","Przepraszam, coś poszło nie tak. Spróbuj ponownie później."
"Sorry, something went wrong. Please try again or contact us and we'll try to help.","Przepraszamy coś poszło nie tak. Proszę spróbować ponownie lub skontaktować się z nami, a my Spróbujemy pomóc."
"Sorry, something went wrong. That's all we know.","Przepraszamy, coś poszło nie tak."
"Sorry, the default display currency you selected is not available in allowed currencies.","Przepraszamy, domyślna waluta, którą wybrałeś nie jest dostępna w dozwolonych walutach."
"Sorry, there has been an error processing your request. Please try again later.","Niestety, nastąpił błąd podczas przetwarzania Twojego żądania. Proszę spróbować ponownie później."
"Sorry, there was an error getting requested content. Please contact the store owner.","Niestety, wystąpił błąd podczas pobierania. Prosimy o kontakt z właścicielem sklepu."
"Sorry, we haven't installed the base currency you selected.","Niestety, nie mamy zainstalowanej wybranej waluty bazowej."
"Sorry, we haven't installed the default display currency you selected.","Przepraszamy, nie została zainstalowana domyślna waluta, która została wybrana."
"Sorry, we're unable to complete this request.","Przepraszamy, nie możemy zrealizować tego żądania."
"Sorry, you need permissions to view this content.","Nie posiadasz uprawnień do podglądu tego załącznika."
"Sort","Sortuj"
"Sort By","Sortuj wg"
"Sort Custom Option","Niestandardowe opcje sortowania"
"Sort Custom Options","Niestandardowe opcje sortowania"
"Sort Option","Opcja sortowania"
"Sort Order","Kolejność sortowania"
"Sort Order of widget instances in the same container","Porządek sortowanie widgetów w obrębie jednego kontenera"
"Sort Products By","Sortuj produkty wg"
"Sort Variations","Zmiana sortowania"
"Sort by color","Sortuj wg koloru"
"Sort order must be a positive integer.","Kolejność sortowania musi być dodatnią liczbą całkowitą."
"Source Data","Źródło danych"
"Source Model","Model źródłowy"
"Source file coping failed","Nie udało się przenieść źródłowego pliku"
"Special Expires On: %1","Promocja wygasa: %1"
"Special Price","Cena promocyjna"
"Special Price From","Cena promocyjna od"
"Special Price: %1","Cena promocyjna: %1"
"Special Products","Specjalne produkty"
"Special price to bottom","Cena promocyjna na dole"
"Special price to top","Cena promocyjna do góry"
"Specific","Wybrane"
"Specific %1","Wybrane %1"
"Specific Countries","Wybrane kraje"
"Specific Coupon","Wybrany kupon"
"Specific Hierarchy for Each Store View","Określ hierarchię dla każdego widoku sklepu"
"Specified","Wybrane"
"Specified Dynamic Block Types","Wybrany typ bloku dynamicznego"
"Specified Dynamic Blocks","Określone bloki dynamiczne"
"Specified Page","Wybrana strona"
"Specified rule does not allow auto generated coupons","Określone reguły nie pozwalają na automatyczne wygenerowanie Kuponów"
"Specified rule does not allow automatic coupon generation","Określona reguła nie pozwala na automatyczną generację"
"Specified rule does not allow coupons","Określone reguły nie zezwala na kupony"
"Specified rule only allows auto generated coupons","Określone reguły pozwalają tylko na automatycznie wygenerowanie Kuponów"
"Specified token does not exist","Wybrany token nie istnieje"
"Specifies what the Authorization Honor Period is on the merchant’s PayPal account. It must mirror the setting in PayPal.","Określa, co okresu cześć autoryzacji jest na konto PayPal handlowca. To musi odpowiadać ustawienia w PayPal."
"Specifies what the Order Valid Period is on the merchant’s PayPal account. It must mirror the setting in PayPal.","Określa, co okresu prawidłową kolejność jest na konto PayPal handlowca. To musi odpowiadać ustawienia w PayPal."
